Strain,Experiment,Source,Mouse,Vaccination_status,Lung_CFU,Spleen_CFU,Cell number,CD3_prestim,CD4_prestim,CD8_prestim,CD4neg_CD8neg_prestim,CD3neg_prestim,CD3_p300,CD3_media,CD4_p300,CD4_media,CD8_p300,CD8_media,CD4neg_CD8neg_p300,CD4neg_CD8neg_media,CD3neg_p300,CD3neg_media,CD4_aCD3_CD107a,CD4_p300_CD107a,CD4_media_CD107a,CD8_aCD3_CD107a,CD8_p300_CD107a,CD8_media_CD107a,CD4neg_CD8neg_aCD3_CD107a,CD4neg_CD8neg_p300_CD107a,CD4neg_CD8neg_media_CD107a,CD3neg_aCD3_CD107a,CD3neg_p300_CD107a,CD3neg_media_CD107a,CD4_aCD3_IFNg,CD4_p300_IFNg,CD4_media_IFNg,CD8_aCD3_IFNg,CD8_p300_IFNg,CD8_media_IFNg,CD4neg_CD8neg_aCD3_IFNg,CD4neg_CD8neg_p300_IFNg,CD4neg_CD8neg_media_IFNg,CD3neg_aCD3_IFNg,CD3neg_p300_IFNg,CD3neg_media_IFNg,CD4_aCD3_IL-2,CD4_p300_IL-2,CD4_media_IL-2,CD8_aCD3_IL-2,CD8_p300_IL-2,CD8_media_IL-2,CD4neg_CD8neg_aCD3_IL-2,CD4neg_CD8neg_p300_IL-2,CD4neg_CD8neg_media_IL-2,CD3neg_aCD3_IL-2,CD3neg_p300_IL-2,CD3neg_media_IL-2,CD4_aCD3_IL-4,CD4_p300_IL-4,CD4_media_IL-4,CD8_aCD3_IL-4,CD8_p300_IL-4,CD8_media_IL-4,CD4neg_CD8neg_aCD3_IL-4,CD4neg_CD8neg_p300_IL-4,CD4neg_CD8neg_media_IL-4,CD3neg_aCD3_IL-4,CD3neg_p300_IL-4,CD3neg_media_IL-4,CD4_aCD3_IL-10,CD4_p300_IL-10,CD4_media_IL-10,CD8_aCD3_IL-10,CD8_p300_IL-10,CD8_media_IL-10,CD4neg_CD8neg_aCD3_IL-10,CD4neg_CD8neg_p300_IL-10,CD4neg_CD8neg_media_IL-10,CD3neg_aCD3_IL-10,CD3neg_p300_IL-10,CD3neg_meda_IL-10,CD4_aCD3_IL-17a,CD4_p300_IL-17a,CD4_media_IL-17a,CD8_aCD3_IL-17a,CD8_p300_IL-17a,CD8_media_IL-17a,CD4neg_CD8neg_aCD3_IL-17a,CD4neg_CD8neg_p300_IL-17a,CD4neg_CD8neg_media_IL-17a,CD3neg_aCD3_IL-17a,CD3neg_p300_IL-17a,CD3neg_media_IL-17a,CD4_aCD3_TNF,CD4_p300_TNF,CD4_media_TNF,CD8_aCD3_TNF,CD8_p300_TNF,CD8_media_TNF,CD4neg_CD8neg_aCD3_TNF,CD4neg_CD8neg_p300_TNF,CD4neg_CD8neg_media_TNF,CD3neg_aCD3_TNF,CD3neg_p300_TNF,CD3neg_media_TNF
CC031,RL-13,UNC,272,1,4.301029996,2.67669361,20856000,3420384,1211733.6,471345.6,1336869.6,8404968,41.40%,39.30%,67.00%,75.00%,18.30%,13.30%,10.30%,9.30%,58.10%,60.00%,6.29%,6.02%,3.14%,15.80%,4.57%,4.78%,,1.89%,2.09%,,71.00%,68.00%,31.30%,12.10%,5.03%,78.40%,46.90%,51.60%,,1.64%,0.92%,,11.00%,9.33%,3.66%,3.42%,0.17%,1.22%,0.09%,0.17%,,0.16%,0%,,2.34%,0.36%,0.28%,0.16%,0.13%,0.28%,0.23%,0.12%,,0%,0%,,0.22%,0.13%,1.31%,2.48%,1.34%,2.56%,2.73%,2.56%,,0%,0%,,2.54%,1.91%,3.58%,4.70%,0.48%,4.37%,6.47%,3.44%,,0%,0%,,7.56%,4.12%,10.50%,9.72%,1.37%,9.44%,2.03%,0.99%,,0.24%,0.17%,,5.46%,1.38%
CC031,RL-13,UNC,273,1,4.278753601,3.353467414,21216000,3458208,1101110.4,388252.8,1684550.4,8804640,36.00%,36.50%,68.20%,71.50%,14.40%,12.80%,13.30%,12.50%,63.40%,63.00%,7.57%,6.74%,3.42%,14.50%,5.18%,3.44%,,1.95%,1.97%,,70.90%,71.60%,34.10%,13.80%,6.18%,79.10%,50.40%,55.50%,,1.12%,0.61%,,14.20%,10.10%,3.44%,2.18%,0.07%,1.02%,0.07%,0.13%,,0.22%,0%,,2.46%,0.42%,0.32%,0.35%,0.10%,0.49%,0.62%,0.26%,,0%,0%,,0.07%,0.11%,2.02%,2.53%,1.41%,2.90%,2.42%,1.85%,,0.08%,0%,,2.39%,1.86%,4.37%,3.73%,0.27%,7.09%,2.28%,2.58%,,0%,0%,,8.89%,4.18%,12.10%,9.42%,1.17%,13.30%,1.73%,0.73%,,0%,0.20%,,6.96%,1.49%
CC031,RL-13,UNC,274,1,4.748188027,2.62838893,8382000,1550670,559079.4,206197.2,650443.2,2833116,42.10%,44.10%,73.30%,70.70%,14.90%,13.70%,9.63%,12.70%,57.00%,55.40%,4.85%,3.89%,2.43%,14.30%,2.79%,4.31%,,2.03%,2.07%,,65.80%,67.50%,16.70%,12.20%,5.95%,36.30%,19.30%,41.40%,,1.30%,0.52%,,12.80%,7.30%,1.20%,1.46%,0.07%,0.19%,0%,0.24%,,0.14%,0%,,2.59%,0.26%,0.09%,0.11%,0.05%,0.06%,0%,0.48%,,0%,0.26%,,0.12%,0.27%,0.88%,1.35%,0.81%,3.76%,1.77%,1.91%,,0%,0%,,1.84%,2.33%,0.34%,3.06%,0.35%,0.75%,0.65%,1.32%,,0%,0%,,8.80%,2.49%,2.05%,9.92%,1.25%,0.69%,0%,0.84%,,0%,0%,,7.66%,1.02%
CC036,RL-13,UNC,275,0,5.780077171,1.698970004,3781200,1020924,374338.8,144819.96,442400.4,1614572.4,56.60%,45.20%,74.50%,81.90%,17.60%,11.80%,6.13%,5.26%,43.40%,54.70%,5.30%,1.40%,0.92%,13.50%,0.68%,0.55%,,1.25%,0.61%,,42.50%,44.80%,16.10%,2.51%,1.63%,17.50%,2.80%,1.64%,,0.89%,1.02%,,4.06%,2.30%,2.00%,0.18%,0.03%,0.10%,0.06%,0%,,0%,0%,,0.21%,0.03%,0.33%,0.16%,0.09%,0.13%,0.12%,0.09%,,0%,0%,,0.21%,0.17%,1.00%,0.62%,0.59%,3.39%,1.06%,0.73%,,0%,0%,,1.78%,1.34%,2.09%,1.03%,0.29%,1.19%,0.75%,0.46%,,0%,0%,,2.50%,0.90%,7.11%,1.73%,0.92%,4.13%,1.37%,1.64%,,0%,0%,,1.67%,0.24%
CC036,RL-13,UNC,276,0,6.176091259,2.73239376,3542400,860803.2,303583.68,139216.32,341133.12,1498435.2,44.80%,45.20%,76.20%,79.50%,11.60%,10.20%,9.80%,8.35%,55.20%,54.80%,10.00%,2.29%,1.44%,20.90%,1.99%,1.11%,,1.03%,0.72%,,33.20%,35.00%,29.10%,5.79%,3.44%,25.90%,6.59%,5.90%,,0.31%,0.24%,,9.53%,3.35%,3.55%,0.38%,0.04%,0.63%,0%,0.07%,,0%,0%,,0.89%,0.04%,0.26%,0.21%,0.08%,0.16%,0.35%,0.20%,,0.10%,0.40%,,0.90%,0.97%,1.55%,0.91%,0.60%,7.15%,1.13%,1.18%,,0%,0%,,3.39%,2.78%,9.34%,1.88%,0.35%,4.04%,0.43%,0.13%,,0%,0%,,6.36%,0.98%,17.20%,3.46%,1.54%,9.85%,2.34%,3.28%,,0.10%,0.24%,,4.93%,0.50%
CC036,RL-13,UNC,277,0,6.209515015,3.736396502,6356400,1582743.6,813619.2,478636.92,182428.68,3483307.2,49.80%,46.10%,55.30%,60.80%,35.90%,31.70%,6.30%,5.49%,50.20%,53.90%,4.70%,2.48%,1.71%,15.80%,1.49%,1.14%,,0.41%,0.31%,,69.00%,65.00%,9.43%,2.68%,1.08%,18.40%,5.99%,3.61%,,0.39%,0.10%,,4.28%,1.58%,1.24%,0.35%,0.03%,0.29%,0.05%,0.04%,,0%,0.02%,,0.41%,0.04%,0.16%,0.13%,0.06%,0.18%,0.11%,0.06%,,0.04%,0.02%,,0.20%,0.20%,0.92%,0.91%,0.58%,2.61%,0.74%,0.54%,,0%,0%,,1.06%,0.88%,1.26%,1.05%,0.31%,1.07%,0.68%,0.38%,,0%,0%,,2.90%,0.52%,3.09%,1.34%,0.36%,3.29%,0.61%,0.28%,,0.15%,0.07%,,2.08%,0.17%
CC036,RL-13,UNC,278,0,5.954242509,3.823908741,6378000,1798596,880164,292112.4,422861.4,2831832,62.90%,61.70%,70.00%,70.10%,20.60%,21.60%,6.29%,6.18%,37.10%,38.30%,4.27%,1.56%,1.33%,11.70%,1.02%,0.71%,,1.16%,0.52%,,27.40%,33.50%,17.50%,3.94%,2.05%,20.40%,2.87%,2.69%,,1.16%,0.62%,,5.15%,2.55%,1.67%,0.18%,0.06%,0.21%,0%,0.06%,,0%,0%,,0.31%,0.04%,0.23%,0.13%,0.07%,0.14%,0.04%,0.03%,,0%,0%,,0.19%,0.27%,0.73%,0.44%,0.42%,3.15%,0.57%,0.41%,,0%,0%,,2.03%,2.22%,3.85%,1.28%,0.77%,2.24%,0.57%,1.12%,,0%,0%,,2.98%,1.14%,8.76%,1.90%,0.89%,5.51%,1.42%,1.83%,,0.14%,0%,,2.16%,0.31%
CC036,RL-13,UNC,279,0,5.86923172,2,6398400,1586803.2,710222.4,289847.52,495236.16,2975256,60.80%,55.70%,62.80%,68.20%,23.70%,20.50%,10.70%,9.48%,39.20%,44.30%,10.90%,3.09%,1.22%,19.40%,2.23%,1.12%,,0.58%,0.45%,,47.90%,45.60%,24.70%,4.51%,1.89%,36.40%,16.90%,14.40%,,0.27%,0.16%,,7.19%,3.92%,2.59%,0.29%,5.61E-05,0.36%,0.06%,0.02%,,0.03%,0%,,0.58%,0.05%,0.27%,0.12%,0.05%,0.05%,0.08%,0.06%,,0%,0%,,0.23%,0.15%,1.44%,1.10%,0.54%,6.66%,0.96%,0.35%,,0%,0%,,2.70%,2.62%,6.50%,2.57%,0.47%,2.50%,3.15%,1.87%,,0%,0%,,4.84%,1.66%,13.30%,2.87%,0.39%,5.36%,1.34%,0.60%,,0.06%,0%,,3.44%,0.25%
CC036,RL-13,UNC,280,1,4.944482672,1.477121255,2155200,459057.6,209916.48,76078.56,144398.4,1120704,64.40%,63.00%,76.00%,77.50%,14.40%,13.60%,7.34%,7.24%,35.50%,37.00%,8.26%,1.70%,1.16%,22.40%,0.90%,0.65%,,0.39%,0.65%,,40.80%,40.30%,35.60%,3.01%,1.89%,23.40%,4.41%,7.16%,,0.10%,0.57%,,7.62%,4.07%,3.20%,0.23%,0.06%,0.25%,0%,0%,,0%,0%,,0.97%,0.05%,0.30%,0.15%,0.11%,0.10%,0.05%,0%,,0%,0.08%,,0.22%,0.32%,1.02%,0.48%,0.45%,6.00%,0.50%,0.30%,,0%,0%,,3.91%,4.01%,8.17%,1.37%,0.70%,1.69%,1.25%,1.52%,,0%,0%,,4.14%,0.85%,18.70%,2.42%,1.06%,4.51%,0.75%,0.61%,,0%,0.08%,,3.31%,0.21%
CC036,RL-13,UNC,281,1,5.522878745,0,3866400,943401.6,337536.72,96273.36,444636,1782410.4,55.00%,54.00%,82.90%,80.40%,10.20%,12.80%,4.71%,4.69%,44.90%,45.90%,5.32%,2.42%,1.79%,25.60%,1.55%,1.31%,,1.50%,0.81%,,46.90%,55.10%,40.90%,3.48%,2.60%,32.60%,2.89%,18.60%,,1.22%,0.63%,,8.99%,4.49%,14.40%,0.28%,0.08%,0.85%,0.09%,0.03%,,0.09%,0%,,1.37%,0.05%,0.25%,0.16%,0.10%,0.13%,0.17%,0.16%,,0%,0%,,0.27%,0.25%,1.05%,0.97%,0.88%,6.47%,0.91%,0.98%,,0.09%,0.09%,,4.81%,4.24%,9.22%,0.71%,0.92%,4.06%,0.34%,3.15%,,0%,0%,,5.77%,2.25%,24.30%,2.07%,1.35%,8.57%,0.78%,2.46%,,0%,0%,,5.16%,0.61%
CC036,RL-13,UNC,282,1,6.553073531,0,3540000,2159400,152220,50268,1812480,615960,26.80%,14.60%,81.70%,88.40%,11.30%,2.73%,4.42%,5.75%,73.10%,85.30%,9.01%,2.09%,1.20%,36.00%,2.03%,1.09%,,2.66%,3.63%,,82.20%,81.30%,26.30%,2.55%,1.79%,92.50%,65.40%,87.30%,,1.69%,2.42%,,3.64%,5.39%,6.10%,0.05%,0%,0.19%,0%,0%,,0%,0%,,0.04%,1.70E-05,0.25%,0.59%,0.21%,0.25%,0.18%,0.36%,,0.24%,0.17%,,0.15%,0.21%,1.34%,1.14%,1.16%,10.90%,0.46%,0.72%,,0%,0%,,3.42%,0.90%,1.05%,0.28%,0.38%,5.28%,0.65%,43.10%,,0%,0%,,1.45%,4.60%,3.51%,1.16%,0.58%,7.54%,1.48%,6.16%,,0%,0.52%,,0.83%,0.22%
CC036,RL-13,UNC,283,1,4.505149978,2.342422681,5529600,1238630.4,652492.8,267079.68,260444.16,2748211.2,51.70%,34.70%,77.40%,91.80%,16.70%,3.07%,4.59%,4.03%,48.30%,65.20%,4.21%,1.45%,0.93%,8.81%,0.83%,1.89%,,0.98%,3.00%,,40.30%,29.70%,20.30%,2.13%,0.77%,29.50%,7.50%,6.93%,,0.98%,1.32%,,4.14%,2.06%,2.08%,0.13%,0.04%,0.25%,0.02%,0%,,0.08%,0%,,0.47%,0.01%,0.22%,0.11%,0.08%,0.07%,0.10%,0.16%,,0.15%,0%,,0.10%,0.10%,0.46%,0.63%,0.56%,0.82%,0.60%,0.94%,,0%,0%,,1.28%,1.13%,2.60%,0.46%,0.07%,0.57%,0.19%,0.16%,,0%,0%,,2.17%,0.32%,9.48%,1.58%,0.15%,3.60%,0.54%,0.16%,,0.30%,0.12%,,1.64%,0.08%
CC036,RL-13,UNC,284,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C57BL/6,RL-13,UNC,285,0,6.095750347,4.12926011,7476000,2347464,949452,727414.8,553224,2967972,39.40%,35.10%,68.30%,77.30%,23.90%,15.80%,5.15%,4.52%,60.50%,64.90%,5.04%,1.91%,1.16%,30.70%,2.07%,2.13%,,2.97%,3.54%,,47.10%,28.60%,25.00%,4.99%,2.76%,59.30%,23.90%,18.90%,,2.33%,2.02%,,11.10%,8.61%,3.30%,0.45%,0.08%,4.06%,0.90%,0.56%,,0%,0%,,0.83%,0.16%,0.22%,0.10%,0.07%,0.21%,0.12%,0.07%,,0.17%,0%,,0.27%,0.21%,1.00%,0.88%,0.55%,2.85%,0.77%,0.83%,,0.06%,0.25%,,2.93%,2.54%,5.27%,0.98%,0.35%,2.42%,0.50%,0.29%,,0%,0%,,3.55%,1.33%,10.40%,1.77%,0.45%,8.23%,0.36%,0.36%,,0.12%,0.06%,,3.55%,1.12%
C57BL/6,RL-13,UNC,286,0,6.26245109,5.27989498,15240000,2118360,737616,312420,976884,7833360,32.50%,29.40%,72.30%,74.80%,13.70%,11.90%,10.60%,9.78%,67.50%,70.60%,7.80%,3.44%,1.92%,37.10%,5.00%,8.10%,,2.72%,3.37%,,49.30%,42.10%,36.60%,11.90%,9.93%,57.50%,24.80%,29.90%,,2.50%,2.75%,,14.60%,11.00%,4.26%,1.43%,0.14%,3.43%,2.74%,1.75%,,0%,0%,,0.88%,0.45%,0.27%,0.11%,0.11%,0.48%,0.20%,0.77%,,0.04%,0%,,0.35%,0.48%,1.47%,1.00%,0.87%,5.18%,1.86%,2.99%,,0.13%,0.10%,,3.77%,3.67%,8.39%,3.42%,1.13%,8.49%,0.88%,1.83%,,0%,0%,,7.21%,4.82%,14.10%,4.72%,1.97%,16.30%,1.12%,3.16%,,0.09%,0.31%,,6.30%,4.04%
C57BL/6,RL-13,UNC,287,0,6.187520721,4.822821645,7302000,1190226,396498.6,186201,556412.4,3840852,40.40%,37.30%,66.50%,69.40%,17.80%,18.30%,11.10%,9.40%,59.60%,62.70%,10.30%,4.67%,1.08%,41.20%,8.34%,4.08%,,3.35%,0.91%,,49.90%,33.00%,35.60%,12.90%,4.78%,65.60%,17.80%,16.00%,,3.31%,0.85%,,14.40%,9.74%,6.09%,1.62%,0.07%,3.84%,1.92%,0.50%,,0%,0%,,0.68%,0.37%,0.20%,0.26%,0.11%,0.17%,0.29%,0.13%,,0.08%,0.07%,,0.36%,0.21%,4.86%,1.09%,0.57%,22.40%,1.95%,1.44%,,0.21%,0%,,3.37%,2.65%,27.10%,2.95%,3.55%,31.00%,1.35%,7.93%,,0%,0%,,6.66%,5.91%,27.00%,5.40%,2.34%,31.90%,2.39%,3.65%,,0%,0.19%,,6.55%,4.50%
C57BL/6,RL-13,UNC,288,0,6.342422681,5.041392685,3656400,548460,172582.08,111520.2,243150.6,1970799.6,42.70%,40.80%,63.50%,66.30%,25.30%,24.40%,7.71%,6.37%,57.20%,59.10%,7.88%,2.14%,0.82%,39.10%,9.32%,6.76%,,1.13%,1.46%,,39.20%,21.40%,39.30%,14.00%,6.67%,44.30%,9.43%,5.85%,,0.87%,0.68%,,18.30%,7.56%,1.89%,0.44%,0.07%,1.84%,0.61%,0.13%,,0.09%,0.10%,,1.00%,0.22%,0.39%,0.07%,0.09%,0.25%,0.26%,0.05%,,0.09%,0.20%,,0.31%,0.38%,1.01%,0.63%,0.27%,3.76%,2.67%,1.87%,,0.09%,0.10%,,2.39%,1.83%,5.10%,4.38%,1.00%,3.67%,3.89%,1.47%,,0%,0%,,13.30%,4.13%,10.70%,4.21%,0.77%,9.46%,4.26%,2.43%,,0.17%,0.10%,,12.40%,2.92%
C57BL/6,RL-13,UNC,289,0,6.799340549,5.986771734,3481200,508255.2,163616.4,76586.4,244032.12,1865923.2,42.50%,40.80%,71.30%,72.70%,16.30%,15.60%,8.92%,7.97%,57.50%,59.20%,7.16%,2.04%,1.34%,25.00%,7.65%,9.43%,,0.98%,1.13%,,33.10%,28.50%,45.10%,18.90%,11.60%,33.10%,6.97%,5.02%,,1.18%,1.00%,,11.90%,4.58%,1.78%,0.31%,0.03%,1.18%,0.71%,0.27%,,0%,0%,,0.41%,0.06%,0.23%,0.07%,0.11%,0.21%,0.18%,0.34%,,0.20%,0.13%,,0.64%,0.95%,1.01%,0.52%,0.65%,2.71%,2.86%,3.09%,,0.07%,0%,,3.25%,3.73%,7.36%,6.30%,1.66%,3.05%,2.93%,1.90%,,0%,0%,,6.65%,1.41%,12.20%,4.89%,1.16%,6.79%,3.14%,2.54%,,0%,0%,,5.35%,0.78%
C57BL/6,RL-13,UNC,290,1,5.176091259,3.146128036,6286800,1213352.4,406127.28,281648.64,480311.52,3206268,36.60%,37.90%,67.00%,62.70%,23.90%,24.30%,6.87%,9.71%,63.40%,62.10%,9.17%,2.32%,1.04%,31.70%,2.17%,1.15%,,3.67%,3.85%,,54.90%,17.00%,27.90%,4.73%,1.78%,18.60%,2.64%,6.67%,,1.33%,1.58%,,5.66%,2.27%,3.96%,0.55%,0.03%,1.02%,0%,0.12%,,0%,0%,,0.44%,0.06%,0.37%,0.16%,0.21%,0.06%,0.09%,0.16%,,0%,0.41%,,0.18%,0.19%,1.09%,1.01%,0.59%,4.11%,0.59%,0.28%,,0.31%,0.23%,,1.61%,1.11%,3.18%,1.60%,0.26%,1.30%,0.88%,0.40%,,0%,0%,,3.50%,0.54%,10.50%,2.79%,0.26%,4.50%,0.41%,0.30%,,0.10%,0.18%,,3.22%,0.33%
C57BL/6,RL-13,UNC,291,1,5.470312467,4.08517161,4514400,961567.2,299304.72,169741.44,464983.2,2139825.6,39.30%,40.20%,72.50%,76.20%,18.60%,18.00%,6.59%,4.70%,60.70%,59.80%,7.19%,2.00%,0.12%,34.60%,1.87%,0.51%,,1.20%,0.98%,,37.10%,7.71%,17.60%,5.05%,0.36%,28.80%,3.85%,3.07%,,0.75%,0%,,7.47%,1.67%,1.80%,0.40%,0%,0.36%,0%,0%,,0%,0%,,1.02%,0.03%,0.14%,0.10%,0%,0.12%,0.11%,0%,,0%,0%,,0.12%,0%,0.82%,0.56%,0.06%,7.31%,0.53%,0%,,0.15%,0%,,0.82%,0.34%,0.70%,0.88%,0.06%,0.51%,0.05%,0%,,0%,0%,,5.21%,0.77%,1.99%,2.60%,0%,1.14%,0.27%,0.51%,,0%,0%,,5.36%,0.37%
C57BL/6,RL-13,UNC,292,1,5.37900319,3.301029996,4066800,943497.6,333884.28,209846.88,361945.2,1805659.2,37.10%,16.80%,69.90%,75.00%,15.60%,1.00%,10.80%,18.00%,62.90%,83.20%,5.37%,1.99%,2.13%,28.70%,1.24%,7.50%,,3.90%,10.60%,,30.90%,14.70%,21.60%,5.01%,3.40%,22.20%,3.00%,7.50%,,4.80%,11.30%,,6.93%,2.66%,2.95%,0.44%,0.10%,1.74%,0.41%,10.00%,,0.15%,0%,,0.73%,0.08%,0.17%,0.18%,0.37%,0.03%,0.10%,2.50%,,0.30%,0.28%,,0.38%,0.39%,0.75%,0.55%,0.77%,4.71%,0.62%,5.00%,,0.15%,0%,,1.79%,1.47%,6.33%,0.83%,0.07%,2.21%,0.21%,0%,,0%,0%,,3.50%,0.47%,11.30%,1.85%,0.20%,6.87%,0.31%,0%,,0%,0%,,3.75%,0.58%
C57BL/6,RL-13,UNC,293,1,5.755874856,4.662757832,6102000,1177686,461921.4,167805,498533.4,2703186,42.60%,31.90%,75.50%,87.30%,13.50%,3.68%,7.99%,7.20%,57.40%,68.10%,4.98%,2.26%,1.39%,33.00%,3.21%,5.91%,,1.52%,4.57%,,42.10%,31.10%,34.70%,9.81%,6.09%,49.80%,18.80%,12.60%,,2.70%,2.49%,,9.89%,5.06%,2.20%,0.51%,0.01%,1.24%,0.49%,1.88%,,0%,0%,,0.73%,0.11%,0.24%,0.09%,0.07%,0.24%,0.25%,0%,,0.25%,0%,,0.20%,0.26%,0.71%,0.72%,0.71%,3.73%,0.94%,2.69%,,0%,0.14%,,1.88%,1.69%,4.23%,2.28%,0.28%,2.25%,2.27%,0.27%,,0%,0%,,6.03%,1.60%,11.30%,3.37%,0.34%,7.98%,1.78%,0.54%,,0%,0%,,5.87%,1.39%
C57BL/6,RL-13,UNC,294,1,5.697810339,2.643452676,3351600,1384210.8,210815.64,152162.64,965260.8,1159653.6,46.50%,37.90%,58.20%,61.20%,29.70%,26.90%,8.41%,8.17%,53.50%,62.10%,9.59%,1.82%,1.86%,33.10%,1.13%,2.63%,,0.60%,0.77%,,48.20%,60.40%,34.10%,6.89%,6.45%,18.30%,1.97%,7.33%,,0.45%,0.77%,,6.12%,4.35%,5.26%,0.49%,0.10%,2.35%,0.13%,0.47%,,0%,0%,,1.02%,0.35%,0.32%,0.06%,0.08%,0.12%,0.13%,0.09%,,0.15%,0%,,0.22%,0.23%,0.95%,0.84%,0.74%,4.21%,0.42%,0.89%,,0%,0.15%,,1.45%,1.81%,10.80%,7.15%,2.23%,2.87%,2.60%,0.89%,,0%,0%,,4.95%,2.57%,21.60%,5.20%,2.40%,10.10%,1.30%,0.56%,,0%,0.15%,,5.27%,2.42%
